YearSampled,Pasture,Plot,Transect,Distance,Forage,C4PG,ANHP,AG,BOBU,C3PG,FORB,SD,WSPG,SS,OTHER,NA,Block,Treatment,Ecosite,PastureSize_ha,X,Y
2020,5E,4,1,s,413.93,90.47,413.93,0,90.47,313.23,10.23,49.14,0,0,0,0,8,TGM,Sandy,126.23,526591,4523490
2020,5E,4,4,n,178.63,157.91,178.63,0,157.91,20.72,0,21.42,0,0,0,0,8,TGM,Sandy,126.23,526591,4523490
2020,5E,4,4,s,134.98,119.37,134.98,0,119.37,15.61,0,16.68,0,0,0,0,8,TGM,Sandy,126.23,526591,4523490
2020,7NW,1,1,n,890.77,0,890.77,0,0,890.77,0,1021.07,0,0,0,0,7,TGM,Loamy,128.67,524222,4521540
2020,7NW,1,1,s,568.88,1.35,568.88,0,1.35,567.53,0,767.9,0,0,0,0,7,TGM,Loamy,128.67,524222,4521540
2020,7NW,1,4,n,370.39,370.39,370.39,0,370.39,0,0,138.53,0,0,0,0,7,TGM,Loamy,128.67,524222,4521540
2020,7NW,1,4,s,464.03,461.02,464.03,0,461.02,0,3.01,85.03,0,0,0,0,7,TGM,Loamy,128.67,524222,4521540
2020,7NW,2,1,n,655.69,162.91,655.69,0,162.91,481.85,10.93,22.77,0,0,0,0,7,TGM,Loamy,128.67,524399,4521720
2020,7NW,2,1,s,449.13,2.69,450.37,1.24,2.69,445.79,0.65,79.76,0,0,0,0,7,TGM,Loamy,128.67,524399,4521720
2020,7NW,2,4,n,418.94,418.94,418.94,0,189.61,0,0,32.83,229.33,0,0,0,7,TGM,Loamy,128.67,524399,4521720
2020,7NW,2,4,s,420.66,411.67,420.66,0,411.67,3.5,5.49,82.83,0,0,0,0,7,TGM,Loamy,128.67,524399,4521720
2020,7NW,3,1,n,351.77,52.53,351.77,0,52.53,220.82,78.42,21.15,0,0,0,0,7,TGM,Sandy,128.67,524209,4521880
2020,7NW,3,1,s,750.94,1.08,750.94,0,1.08,682.32,67.54,229.92,0,77.61,0,0,7,TGM,Sandy,128.67,524209,4521880
2020,7NW,3,4,n,650.09,12.92,650.09,0,12.92,637.17,0,654.12,0,116.95,0,0,7,TGM,Sandy,128.67,524209,4521880
2020,7NW,3,4,s,326.74,173.14,326.74,0,173.14,108.82,44.78,423.56,0,0,0,0,7,TGM,Sandy,128.67,524209,4521880
2020,7NW,4,1,n,490.73,135.84,490.73,0,134.98,353.49,1.4,61.89,0.86,0,0,0,7,TGM,Loamy,128.67,524306,4522120
2020,7NW,4,1,s,336.21,336.21,336.21,0,331.8,0,0,77.12,4.41,0,0,0,7,TGM,Loamy,128.67,524306,4522120
2020,7NW,4,4,n,298.06,270.5,298.06,0,249.24,27.56,0,24.81,21.26,0,0,0,7,TGM,Loamy,128.67,524306,4522120
2020,7NW,4,4,s,532.39,56.14,532.39,0,49.41,476.25,0,589.27,6.73,152.63,0,0,7,TGM,Loamy,128.67,524306,4522120
2020,7NW,5,1,n,579.85,258.87,579.85,0,258.87,320.98,0,652.89,0,0,0,0,7,TGM,Salt Flats,128.67,525076,4522460
2020,7NW,5,1,s,788.99,14.96,792,3.01,14.96,738.46,35.57,965.47,0,0,0,0,7,TGM,Salt Flats,128.67,525076,4522460
2020,7NW,5,4,n,618.66,271.36,618.66,0,72.6,339.01,8.29,187.29,198.76,0,0,0,7,TGM,Salt Flats,128.67,525076,4522460
2020,7NW,5,4,s,339.17,113.61,339.17,0,34.93,36.01,189.55,57.75,78.68,0,0,0,7,TGM,Salt Flats,128.67,525076,4522460
2020,7NW,6,1,n,467.59,14.32,467.59,0,14.32,453.27,0,617.15,0,0,0,0,7,TGM,Salt Flats,128.67,525264,4522630
2020,7NW,6,1,s,433.2,11.52,433.2,0,11.52,382.98,38.7,276.69,0,60.33,0,0,7,TGM,Salt Flats,128.67,525264,4522630
2020,7NW,6,4,n,414.78,60.92,414.78,0,0,353.86,0,826.45,60.92,185.62,0,0,7,TGM,Salt Flats,128.67,525264,4522630
2020,7NW,6,4,s,663.81,494.39,663.81,0,0,169.42,0,1161.86,494.39,0,0,0,7,TGM,Salt Flats,128.67,525264,4522630
2020,7SE,1,1,n,515.37,375.12,515.37,0,375.12,77.77,62.48,182.66,0,0,0,0,7,AGM,Loamy,122.76,524516,4521340
2020,7SE,1,1,s,294.66,293.26,294.66,0,293.26,1.4,0,13.45,0,0,0,0,7,AGM,Loamy,122.76,524516,4521340
2020,7SE,1,4,n,286.59,255.21,286.59,0,255.21,31.38,0,131.32,0,0,0,0,7,AGM,Loamy,122.76,524516,4521340
2020,7SE,1,4,s,440.3,402.57,440.3,0,402.57,37.73,0,54.68,0,0,0,0,7,AGM,Loamy,122.76,524516,4521340
2020,7SE,2,1,n,867.73,14.42,867.73,0,14.42,853.31,0,144.51,0,0,0,0,7,AGM,Loamy,122.76,524768,4521590
2020,7SE,2,1,s,268.03,123.79,268.03,0,123.79,144.24,0,26.32,0,0,0,0,7,AGM,Loamy,122.76,524768,4521590
2020,7SE,2,4,n,272.17,158.72,272.17,0,145.53,113.45,0,40.69,13.19,0,0,0,7,AGM,Loamy,122.76,524768,4521590
2020,7SE,2,4,s,532.38,386.1,532.38,0,274.8,146.28,0,149.08,111.3,0,0,0,7,AGM,Loamy,122.76,524768,4521590
2020,7SE,3,1,n,689.54,75.19,689.54,0,75.19,614.35,0,46.23,0,0,0,0,7,AGM,Loamy,122.76,524768,4521340
2020,7SE,3,1,s,511.23,131.75,522.75,11.52,62.32,379.48,0,250.75,69.43,0,0,0,7,AGM,Loamy,122.76,524768,4521340
2020,7SE,3,4,n,431.85,124.06,431.85,0,113.83,307.79,0,27.23,10.23,0,0,0,7,AGM,Loamy,122.76,524768,4521340
2020,7SE,3,4,s,499.66,462.96,506.44,6.78,462.96,36.7,0,124.38,0,0,0,0,7,AGM,Loamy,122.76,524768,4521340
2020,7SE,4,1,n,655.48,337.99,655.48,0,317.54,316.41,1.08,128.52,20.45,0,0,0,7,AGM,Sandy,122.76,524992,4521470
2020,7SE,4,1,s,362.48,275.34,371.95,9.47,275.34,65.61,21.53,56.03,0,0,0,0,7,AGM,Sandy,122.76,524992,4521470
2020,7SE,4,4,n,714.03,87.89,714.03,0,1.35,598.96,27.18,334.17,86.54,0,0,0,7,AGM,Sandy,122.76,524992,4521470
2020,7SE,4,4,s,148.16,58.77,148.16,0,57.8,89.39,0,155.32,0.97,0,0,0,7,AGM,Sandy,122.76,524992,4521470
2020,7SE,5,1,n,853.09,0,853.09,0,0,559.24,293.85,222.06,0,537.12,0,0,7,AGM,Salt Flats,122.76,525205,4522150
2020,7SE,5,1,s,566.45,46.93,567.2,0.75,1.4,494.28,25.24,328.35,45.53,0,0,0,7,AGM,Salt Flats,122.76,525205,4522150
2020,7SE,5,4,n,331.53,4.47,331.53,0,4.47,327.06,0,152.85,0,0,0,0,7,AGM,Salt Flats,122.76,525205,4522150
2020,7SE,5,4,s,553.74,1.61,553.74,0,1.61,551.7,0.43,422.59,0,0,0,0,7,AGM,Salt Flats,122.76,525205,4522150
2020,7SE,6,1,n,329.92,69.43,329.92,0,12.27,260.49,0,165.76,57.16,0,0,0,7,AGM,Salt Flats,122.76,525379,4522330
2020,7SE,6,1,s,817.09,686.36,817.74,0.65,5.54,130.73,0,582.7,680.82,0,0,0,7,AGM,Salt Flats,122.76,525379,4522330
2020,7SE,6,4,n,701.17,2.21,701.17,0,0,398.7,300.26,234.17,2.21,0,0,0,7,AGM,Salt Flats,122.76,525379,4522330
2020,7SE,6,4,s,761.01,4.25,761.01,0,3.01,267.54,489.22,150.91,1.24,0,0,0,7,AGM,Salt Flats,122.76,525379,4522330
2020,8E,1,1,n,389.82,0,389.82,0,0,389.82,0,431.26,0,0,0,0,8,AGM,Loamy,127.17,526582,4521520
2020,8E,1,1,s,279.54,180.19,279.54,0,180.19,69.37,29.98,252.79,0,221.14,0,0,8,AGM,Loamy,127.17,526582,4521520
2020,8E,1,4,n,352.57,179.27,352.57,0,175.02,168.51,4.79,407.15,4.25,585.93,0,0,8,AGM,Loamy,127.17,526582,4521520
2020,8E,1,4,s,463.54,163.66,463.54,0,135.03,209.68,90.2,526.25,28.63,0,0,0,8,AGM,Loamy,127.17,526582,4521520
2020,8E,2,1,n,567.75,68.57,567.75,0,68.57,10.82,488.36,12.97,0,0,0,0,8,AGM,Sandy,127.17,526832,4521700
2020,8E,2,1,s,410.49,328.25,410.49,0,328.25,0,82.24,35.47,0,0,0,0,8,AGM,Sandy,127.17,526832,4521700
2020,8E,2,4,n,416.46,415.38,416.46,0,415.38,1.08,0,65.44,0,99.14,0,0,8,AGM,Sandy,127.17,526832,4521700
2020,8E,2,4,s,787.65,112.11,787.65,0,112.11,649.49,26.05,425.07,0,0,0,0,8,AGM,Sandy,127.17,526832,4521700
2020,8E,3,1,n,80.78,41.6,80.78,0,41.6,39.18,0,6.14,0,0,0,0,8,AGM,Loamy,127.17,526576,4521880
2020,8E,3,1,s,379.38,310.81,379.38,0,310.81,68.57,0,51.4,0,0,0,0,8,AGM,Loamy,127.17,526576,4521880
2020,8E,3,4,n,514.03,227.23,514.03,0,227.23,286.8,0,367.48,0,0,0,0,8,AGM,Loamy,127.17,526576,4521880
2020,8E,3,4,s,541.43,27.13,541.43,0,27.13,514.3,0,316.08,0,0,0,0,8,AGM,Loamy,127.17,526576,4521880
2020,8E,4,1,n,622.16,4.31,622.16,0,4.31,617.85,0,1173.43,0,0,0,0,8,AGM,Sandy,127.17,526644,4522430
2020,8E,4,1,s,462.04,16.95,462.04,0,16.95,445.09,0,930.86,0,0,0,0,8,AGM,Sandy,127.17,526644,4522430
2020,8E,4,4,n,361.78,5.49,361.78,0,5.49,356.29,0,382.28,0,0,0,0,8,AGM,Sandy,127.17,526644,4522430
2020,8E,4,4,s,419.2,61.46,419.2,0,61.46,347.14,10.6,244.45,0,0,0,0,8,AGM,Sandy,127.17,526644,4522430
2020,NH,1,1,n,550.09,331.1,551.76,1.67,331.1,218.99,0,103.01,0,0,0,0,1,AGM,Loamy,122.99,519608,4521310
2020,NH,1,1,s,404.34,394.17,404.34,0,394.17,8.77,1.4,103.98,0,0,0,0,1,AGM,Loamy,122.99,519608,4521310
2020,NH,1,4,n,900.08,1.67,900.08,0,1.67,898.41,0,1048.67,0,0,0,0,1,AGM,Loamy,122.99,519608,4521310
2020,NH,1,4,s,523.34,143.43,523.34,0,143.43,371.73,8.18,45.42,0,4.63,0,0,1,AGM,Loamy,122.99,519608,4521310
2020,NH,2,1,n,469.63,469.63,469.63,0,469.63,0,0,105.54,0,0,0,0,1,AGM,Loamy,122.99,519597,4521060
2020,NH,2,1,s,192.4,147.14,192.4,0,147.14,45.26,0,224.43,0,921.39,0,0,1,AGM,Loamy,122.99,519597,4521060
2020,NH,2,4,n,414.73,169.1,421.19,6.46,169.1,245.63,0,185.89,0,0,0,0,1,AGM,Loamy,122.99,519597,4521060
2020,NH,2,4,s,260.91,258.33,260.91,0,258.33,0,2.58,80.62,0,0,0,0,1,AGM,Loamy,122.99,519597,4521060
2020,NH,3,1,n,283.14,145.31,283.14,0,145.31,137.83,0,210,0,0,0,0,1,AGM,Loamy,122.99,519343,4521060
2020,NH,3,1,s,394.01,45.37,396.86,2.85,45.37,347.24,1.4,236.43,0,0,0,0,1,AGM,Loamy,122.99,519343,4521060
2020,NH,3,4,n,306.88,1.67,306.88,0,1.67,305.21,0,133.85,0,0,0,0,1,AGM,Loamy,122.99,519343,4521060
2020,NH,3,4,s,332.28,88.37,332.28,0,88.37,238.8,5.11,104.25,0,0,0,0,1,AGM,Loamy,122.99,519343,4521060
2020,NH,4,1,n,571.89,68.73,593.9,22.01,68.73,494.33,8.83,50.54,0,0,0,0,1,AGM,Loamy,122.99,519351,4521310
2020,NH,4,1,s,756.28,4.31,792.23,35.95,4.31,747.18,4.79,196.6,0,0,0,0,1,AGM,Loamy,122.99,519351,4521310
2020,NH,4,4,n,392.78,21.26,504.4,111.62,21.26,371.52,0,268.83,0,0,0,0,1,AGM,Loamy,122.99,519351,4521310
2020,NH,4,4,s,287.34,68.35,425.82,138.48,68.35,218.99,0,362.37,0,0,0,0,1,AGM,Loamy,122.99,519351,4521310
2021,15E,1,1,n,1307.38,46.93,1678.74,371.36,46.93,1260.45,0,101.61,0,0,0,0,1,TGM,Loamy,133.06,520234,4520700
2021,15E,1,1,s,320.17,181.96,618.49,298.32,181.96,0,138.21,5.76,0,769.3,0,0,1,TGM,Loamy,133.06,520234,4520700
2021,15E,1,4,n,1079.04,94.78,1251.32,172.28,94.78,221.58,762.68,9.69,0,0,0,0,1,TGM,Loamy,133.06,520234,4520700
2021,15E,1,4,s,758,430.4,851.7,93.7,430.4,8.29,319.31,4.09,0,0,0,0,1,TGM,Loamy,133.06,520234,4520700
2021,15E,2,1,n,186.97,186.97,1182.63,995.66,186.97,0,0,7.53,0,0,0,0,1,TGM,Loamy,133.06,520428,4520540
2021,15E,2,1,s,759.45,240.04,1428.1,668.65,240.04,2.85,516.56,17.28,0,0,0,0,1,TGM,Loamy,133.06,520428,4520540
2021,15E,2,4,n,286.59,286.59,593.36,306.77,286.59,0,0,10.33,0,0,0,0,1,TGM,Loamy,133.06,520428,4520540
2021,15E,2,4,s,1767.11,128.57,2191.26,424.15,128.57,1638.54,0,100.1,0,0,0,0,1,TGM,Loamy,133.06,520428,4520540
2021,15E,3,1,n,295.91,126.75,1154.44,858.53,126.75,152.96,16.2,16.04,0,0,0,0,1,TGM,Loamy,133.06,520258,4520250
2021,15E,3,1,s,463.81,253.16,1049.21,585.4,99.51,66.79,143.86,3.66,153.65,0,0,0,1,TGM,Loamy,133.06,520258,4520250
2021,15E,3,4,n,269.74,70.72,836.78,567.04,32.99,180.83,18.19,40.15,37.73,0,0,0,1,TGM,Loamy,133.06,520258,4520250
2021,15E,3,4,s,317.33,215.5,317.33,0,147.63,101.83,0,8.72,67.87,0,0,0,1,TGM,Loamy,133.06,520258,4520250
2021,15E,4,1,n,647.39,470.65,1070.2,422.81,470.65,0,176.74,20.29,0,0,0,0,1,TGM,Loamy,133.06,520358,4520020
2021,15E,4,1,s,389.33,115.66,947.65,558.32,115.66,218.4,55.27,25.56,0,149.35,0,0,1,TGM,Loamy,133.06,520358,4520020
2021,15E,4,4,n,657.88,3.98,1453.71,795.83,3.98,501.54,152.36,46.07,0,0,0,0,1,TGM,Loamy,133.06,520358,4520020
2021,15E,4,4,s,228.63,123.68,786.9,558.27,123.68,104.95,0,0,0,0,0,0,1,TGM,Loamy,133.06,520358,4520020
2021,17N,1,1,n,2158.54,1046.9,2228.77,70.23,307.31,835.06,276.58,3.07,739.59,0,0,0,9,TGM,Loamy,128.63,525796,4520980
2021,17N,1,1,s,1667.06,940.98,1968.72,301.66,940.98,64.85,661.23,1.08,0,0,0,0,9,TGM,Loamy,128.63,525796,4520980
2021,17N,1,4,n,644.71,111.35,644.71,0,111.35,411.24,122.12,0.86,0,0,0,0,9,TGM,Loamy,128.63,525796,4520980
2021,17N,1,4,s,979.51,677.64,979.51,0,547.99,264.09,37.78,8.88,129.65,0,0,0,9,TGM,Loamy,128.63,525796,4520980
2021,17N,2,1,n,675.44,675.44,697.18,21.74,675.44,0,0,2.37,0,0,0,0,9,TGM,Loamy,128.63,525804,4520580
2021,17N,2,1,s,1298.45,1252,1314.97,16.52,1252,46.45,0,1.18,0,0,0,0,9,TGM,Loamy,128.63,525804,4520580
2021,17N,2,4,n,3476.31,618.76,3476.31,0,618.76,53.07,2804.48,8.83,0,0,0,0,9,TGM,Loamy,128.63,525804,4520580
2021,17N,2,4,s,801.75,412.2,859.82,58.07,412.2,0,389.55,0.38,0,0,0,0,9,TGM,Loamy,128.63,525804,4520580
2021,17N,3,1,n,2306.17,1301.57,2306.17,0,0,1003.2,1.4,225.07,1301.57,0,0,0,9,TGM,Salt Flats,128.63,526165,4520580
2021,17N,3,1,s,2154.02,691.53,2154.02,0,5.49,1456.84,5.65,433.19,686.04,0,0,0,9,TGM,Salt Flats,128.63,526165,4520580
2021,17N,3,4,n,3216.09,667.68,3216.09,0,74.59,2518.06,30.35,6.94,593.09,0,0,0,9,TGM,Salt Flats,128.63,526165,4520580
2021,17N,3,4,s,5518.88,2016.03,5518.88,0,0,1100.07,2402.78,3.01,2016.03,0,0,0,9,TGM,Salt Flats,128.63,526165,4520580
2021,17N,4,1,n,1404.85,96.55,1404.85,0,0,1270.63,37.67,2.37,96.55,0,0,0,9,TGM,Salt Flats,128.63,526209,4520890
2021,17N,4,1,s,2676.88,1433.27,2676.88,0,0,1234.14,9.47,3.61,1433.27,0,0,0,9,TGM,Salt Flats,128.63,526209,4520890
2021,17N,4,4,n,1245.27,1245.27,1264.16,18.89,548.58,0,0,4.79,696.69,0,0,0,9,TGM,Salt Flats,128.63,526209,4520890
2021,17N,4,4,s,3092.36,3092.36,3092.36,0,177.01,0,0,74.59,2915.35,0,0,0,9,TGM,Salt Flats,128.63,526209,4520890
2021,17N,5,1,n,1568.2,0,1627.99,59.79,0,1565.99,2.21,1.45,0,0,0,0,9,TGM,Sandy,128.63,526500,4520670
2021,17N,5,1,s,3142.9,449.55,3173.68,30.78,449.55,663.33,2030.02,14.85,0,0,0,0,9,TGM,Sandy,128.63,526500,4520670
2021,17N,5,4,n,459.29,442.61,459.29,0,392.13,12.59,4.09,2.05,50.48,0,0,0,9,TGM,Sandy,128.63,526500,4520670
2021,17N,5,4,s,940.72,242.19,940.72,0,242.19,124.97,573.56,1.35,0,0,0,0,9,TGM,Sandy,128.63,526500,4520670
2021,17N,6,1,n,2743.13,361.4,2818.59,75.46,240.2,636.95,1744.78,0,121.2,0,0,0,9,TGM,Sandy,128.63,526951,4520590
2021,17N,6,1,s,1482.46,129.11,1590.21,107.75,129.11,502.46,850.89,0.7,0,0,0,0,9,TGM,Sandy,128.63,526951,4520590
2021,17N,6,4,n,2121.14,232.18,2121.14,0,70.67,1603.82,285.14,1.67,161.51,0,0,0,9,TGM,Sandy,128.63,526951,4520590
2021,17N,6,4,s,2436.25,681.62,2436.25,0,0,1048.62,706.01,0.75,681.62,0,0,0,9,TGM,Sandy,128.63,526951,4520590
2021,17S,1,1,n,1209.65,846.37,1219.66,10.01,846.37,0,363.28,16.2,0,0,0,0,9,AGM,Loamy,128.7,525807,4519970
2021,17S,1,1,s,1798.86,1786.86,1798.86,0,1760.38,0,12,69.27,26.48,64.21,0,0,9,AGM,Loamy,128.7,525807,4519970
2021,17S,1,4,n,1148.73,784.69,1563.09,414.36,677.48,219.37,144.67,16.47,107.21,609.61,0,0,9,AGM,Loamy,128.7,525807,4519970
2021,17S,1,4,s,2426.73,24.44,2438.3,11.57,3.61,1899.24,503.05,153.01,20.83,670,0,0,9,AGM,Loamy,128.7,525807,4519970
2021,17S,2,1,n,1789.39,1402.75,1837.5,48.11,1402.75,0,386.64,3.66,0,0,0,0,9,AGM,Loamy,128.7,525814,4520220
2021,17S,2,1,s,3992.77,1018.75,4020.7,27.93,1018.75,0,2974.02,5.81,0,0,0,0,9,AGM,Loamy,128.7,525814,4520220
2021,17S,2,4,n,1548.44,232.17,1720.88,172.44,210,355.32,960.95,9.42,22.17,0,0,0,9,AGM,Loamy,128.7,525814,4520220
2021,17S,2,4,s,2633.45,626.95,2714.18,80.73,464.68,723.66,1282.84,53.87,162.27,0,0,0,9,AGM,Loamy,128.7,525814,4520220
2021,17S,3,1,n,679.47,125.45,679.47,0,9.58,554.02,0,75.4,115.87,0,0,0,9,AGM,Salt Flats,128.7,526260,4519920
2021,17S,3,1,s,1036.99,200.26,1036.99,0,89.61,825.59,11.14,202.63,110.65,0,0,0,9,AGM,Salt Flats,128.7,526260,4519920
2021,17S,3,4,n,4515.14,30.14,4515.14,0,0,4219.24,265.76,119.75,30.14,0,0,0,9,AGM,Salt Flats,128.7,526260,4519920
2021,17S,3,4,s,3077.19,1443.93,3077.19,0,0,1032.04,601.22,170.5,1443.93,0,0,0,9,AGM,Salt Flats,128.7,526260,4519920
2021,17S,4,1,n,1534.18,653.48,1534.18,0,621.67,779.68,101.02,78.85,31.81,930.76,0,0,9,AGM,Salt Flats,128.7,526341,4520200
2021,17S,4,1,s,1484.18,24.16,1484.18,0,0,1270.25,189.77,28.79,24.16,0,0,0,9,AGM,Salt Flats,128.7,526341,4520200
2021,17S,4,4,n,2867.14,1223.92,2867.14,0,48.98,872.31,770.91,872.58,1174.94,0,0,0,9,AGM,Salt Flats,128.7,526341,4520200
2021,17S,4,4,s,3267.77,1535.15,3267.77,0,112.11,1579.34,153.28,405.48,1423.04,0,0,0,9,AGM,Salt Flats,128.7,526341,4520200
2021,17S,5,1,n,4992.68,445.73,5007.64,14.96,445.73,185.73,4361.22,7.21,0,0,0,0,9,AGM,Sandy,128.7,526544,4520040
2021,17S,5,1,s,1133.43,783.34,1186.39,52.96,783.34,97.95,252.14,7.59,0,0,0,0,9,AGM,Sandy,128.7,526544,4520040
2021,17S,5,4,n,1773.08,1337.52,1773.08,0,1241.83,11.68,423.88,20.18,95.69,0,0,0,9,AGM,Sandy,128.7,526544,4520040
2021,17S,5,4,s,817.14,699.12,817.14,0,681.95,6.51,111.51,7,17.17,0,0,0,9,AGM,Sandy,128.7,526544,4520040
2021,17S,6,1,n,2611.23,10.66,2611.23,0,10.66,745.46,1855.11,30.89,0,0,0,0,9,AGM,Sandy,128.7,526947,4520140
2021,17S,6,1,s,2056.34,13.24,2056.34,0,13.24,314.47,1728.63,18.73,0,0,0,0,9,AGM,Sandy,128.7,526947,4520140
2021,17S,6,4,n,3598.06,0,3598.06,0,0,2450.41,1147.65,54.68,0,0,0,0,9,AGM,Sandy,128.7,526947,4520140
2021,17S,6,4,s,2706.27,274.27,2706.27,0,26.32,572.05,1859.95,59.26,247.95,0,0,0,9,AGM,Sandy,128.7,526947,4520140
2021,18S,1,1,n,1278.76,955.73,1407.07,128.31,364.25,0,323.03,43.38,591.48,0,0,0,6,AGM,Sandy,131.95,524290,4519770
2021,18S,1,1,s,1025.1,236.59,1340.59,315.49,236.59,660.9,127.61,54.73,0,0,0,0,6,AGM,Sandy,131.95,524290,4519770
2021,18S,1,4,n,2283.83,613.16,2283.83,0,301.44,1499.95,170.72,45.96,311.72,0,0,0,6,AGM,Sandy,131.95,524290,4519770
2021,18S,1,4,s,2340.56,135.46,2430.44,89.88,135.46,920.37,1284.73,26.21,0,0,0,0,6,AGM,Sandy,131.95,524290,4519770
2021,18S,2,1,n,2114.84,0,2412.19,297.35,0,2031.1,83.74,89.61,0,0,0,0,6,AGM,Sandy,131.95,524267,4520060
2021,18S,2,1,s,2105.96,0,2186.64,80.68,0,1929.38,176.58,10.06,0,0,0,0,6,AGM,Sandy,131.95,524267,4520060
2021,18S,2,4,n,933.45,37.67,933.45,0,37.67,795.94,99.84,21.53,0,0,0,0,6,AGM,Sandy,131.95,524267,4520060
2021,18S,2,4,s,547.99,109.95,609.45,61.46,109.95,319.69,118.35,17.49,0,0,0,0,6,AGM,Sandy,131.95,524267,4520060
2021,18S,3,1,n,2565.2,40.96,2565.2,0,40.96,2417.84,106.4,81.48,0,0,0,0,6,AGM,Sandy,131.95,524564,4520040
2021,18S,3,1,s,2516.33,120.39,2516.33,0,120.39,39.77,2356.17,8.29,0,0,0,0,6,AGM,Sandy,131.95,524564,4520040
2021,18S,3,4,n,2669.77,186.7,2669.77,0,186.7,194.18,2288.89,0,0,0,0,0,6,AGM,Sandy,131.95,524564,4520040
2021,18S,3,4,s,1671.7,347.3,1695.27,23.57,347.3,85.9,1238.5,7,0,0,0,0,6,AGM,Sandy,131.95,524564,4520040
2021,18S,4,1,n,920.32,358.28,920.32,0,358.28,186.92,375.12,9.26,0,300.37,0,0,6,AGM,Sandy,131.95,524652,4519770
2021,18S,4,1,s,887.8,164.74,887.8,0,164.74,651,72.06,14.91,0,0,0,0,6,AGM,Sandy,131.95,524652,4519770
2021,18S,4,4,n,1868.56,530.77,1868.56,0,530.77,421.19,916.6,6.62,0,0,0,0,6,AGM,Sandy,131.95,524652,4519770
2021,18S,4,4,s,1761.41,166.9,1761.41,0,16.31,218.45,1376.06,0,150.59,0,0,0,6,AGM,Sandy,131.95,524652,4519770
2021,18S,5,1,n,1535.41,363.44,2008.81,473.4,0,1075.53,96.44,30.46,363.44,0,0,0,6,AGM,Sandy,131.95,525406,4520150
2021,18S,5,1,s,2352.94,1302.06,2589.91,236.97,8.83,1050.88,0,28.09,1293.23,0,0,0,6,AGM,Sandy,131.95,525406,4520150
2021,18S,5,4,n,1874.7,167.49,1884.06,9.36,0,418.12,1289.09,2.21,167.49,0,0,0,6,AGM,Sandy,131.95,525406,4520150
2021,18S,5,4,s,3152.7,1766.52,3152.7,0,1532.73,1015.9,370.28,128.57,233.79,0,0,0,6,AGM,Sandy,131.95,525406,4520150
2021,18S,6,1,n,1877.12,145.8,1922.92,45.8,0,1245.01,486.31,27.29,145.8,0,0,0,6,AGM,Sandy,131.95,525458,4519770
2021,18S,6,1,s,1666.53,198.76,1666.53,0,0,1177.36,290.41,40.8,198.76,0,0,0,6,AGM,Sandy,131.95,525458,4519770
2021,18S,6,4,n,1984.11,1125.15,2049.5,65.39,0,741.69,117.27,9.74,1125.15,0,0,0,6,AGM,Sandy,131.95,525458,4519770
2021,18S,6,4,s,1907.9,1270.3,2026.2,118.3,1270.3,0,637.6,22.07,0,0,0,0,6,AGM,Sandy,131.95,525458,4519770
2021,19N,1,1,n,1305.23,38,1885.35,580.12,38,1092.59,174.64,2.05,0,0,0,0,6,TGM,Sandy,129.18,524215,4519380
2021,19N,1,1,s,2977.73,29.71,2977.73,0,29.71,2899.91,48.11,8.07,0,0,0,0,6,TGM,Sandy,129.18,524215,4519380
2021,19N,1,4,n,1996.71,123.89,2037.56,40.85,123.89,402.52,1470.3,1.78,0,0,0,0,6,TGM,Sandy,129.18,524215,4519380
2021,19N,1,4,s,1275.64,41.77,1346.57,70.93,22.5,1152.76,81.11,9.47,19.27,0,0,0,6,TGM,Sandy,129.18,524215,4519380
2021,19N,2,1,n,1861.09,89.99,1877.72,16.63,89.99,1220.36,550.74,2.1,0,0,0,0,6,TGM,Sandy,129.18,524279,4519140
2021,19N,2,1,s,1450.76,1.72,1494.3,43.54,1.72,957.83,491.21,1.61,0,0,0,0,6,TGM,Sandy,129.18,524279,4519140
2021,19N,2,4,n,5017.12,170.02,5017.12,0,170.02,494.23,4352.87,6.24,0,0,0,0,6,TGM,Sandy,129.18,524279,4519140
2021,19N,2,4,s,2942.91,33.8,2942.91,0,33.8,2278.34,630.77,7.43,0,0,0,0,6,TGM,Sandy,129.18,524279,4519140
2021,19N,3,1,n,2156.01,0,2156.01,0,0,707.78,1448.23,1.88,0,0,0,0,6,TGM,Sandy,129.18,524632,4519370
2021,19N,3,1,s,3301.3,299.83,3301.3,0,23.25,2908.79,92.68,23.73,276.58,0,0,0,6,TGM,Sandy,129.18,524632,4519370
2021,19N,3,4,n,2185.62,204.68,2185.62,0,204.68,173.19,1807.75,1.56,0,0,0,0,6,TGM,Sandy,129.18,524632,4519370
2021,19N,3,4,s,2268.82,462.58,2268.82,0,462.58,106.67,1699.57,1.88,0,0,0,0,6,TGM,Sandy,129.18,524632,4519370
2021,19N,4,1,n,1270.89,210.11,1318.2,47.31,210.11,705.68,355.1,1.61,0,0,0,0,6,TGM,Sandy,129.18,524671,4518980
2021,19N,4,1,s,1229.51,602.89,1229.51,0,602.89,0,626.62,7.1,0,0,0,0,6,TGM,Sandy,129.18,524671,4518980
2021,19N,4,4,n,1363.3,421.51,1363.3,0,421.51,0,941.79,0.81,0,0,0,0,6,TGM,Sandy,129.18,524671,4518980
2021,19N,4,4,s,1288.28,206.13,1288.28,0,206.13,87.13,995.02,0,0,0,0,0,6,TGM,Sandy,129.18,524671,4518980
